8883349544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Krste Petkov Misirkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2386823.5661842786 5160383.038410462)
4266031693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Стара Рампа,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2386352.2283283114 5158994.715211212)
4242928035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Тодор Александров,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2386590.362983016 5158498.155754787)
4271160712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Бегова кула,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2385771.3520934028 5160031.0483297305)
4271160712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Бегова кула,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2385771.3520934028 5160031.0483297305)
9026624343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Павел Шатев,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2385871.806801895 5160160.159777701)
908273421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,"2",,,,,,Споменик на Александар Македонски,,,,,,,,,,,,,,,,,,,artwork,,,,,,,,,POINT (2385737.8115308266 5160365.8280400615)
4380846206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик на Јуриј Гагарин,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2383447.6467786855 5160219.69841851)
10733732764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,locomotive,,,,,,,,,,,"99.4-025",,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2378129.914703491 5162189.371403699)
367860262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Гоце Делчев,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2384839.0513580088 5161470.96464246)
4477202789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Вера Јоциќ,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2385394.8361796928 5161231.163216815)
8433354043,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Ослободителите на Скопје,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2385492.4856370166 5160958.952168089)
5812672954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Doma,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2387073.9571149205 5163519.874005586)
4895300521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2386342.1427824455 5161706.053193345)
5010846621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2386308.6022198694 5161085.155146338)
4365876494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Мустафа-пашина џамија,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2386412.09595046 5161107.220242216)
8880547039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Генерал Михаило Апостолски,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2387640.718038396 5160958.742455331)
1857486060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,"1",,,,,,Филип Втори,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2389114.109422689 5161237.589600636)
470409981,,,,,,,,place_of_worship,,,,,,,monastery,,,,,,orthodox,,,,,,,,,,,,,,,,,,,Манастир Св. Ѓорѓија,,,,,,"0",,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2371125.0355577827 5171334.580993821)
2136716883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Куде сат,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417773.6574178385 5181177.68514836)
1995790447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Јосип Броз - Тито,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417795.6096214224 5181310.025970234)
1708412126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,"2",,,,,,Zena,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2417864.9171363907 5181301.18417686)
5387110181,,,,,,,,,,,,,,,,,,,,,,,"2092",,,,,,,,,,,,,,,,,Шерупа / Sherupa / Maja Ksulje e Priftit,peak,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2292555.3270737743 5142601.175786641)
5046404750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,,,,,,Varri i Metalise,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2286582.201496534 5134973.609314502)
9927105105,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Deshmoret e Ushtrise Clirimtare Kombetare,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2324736.9124381323 5142754.152529624)
9927105104,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Naser Ademi,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2324741.153710732 5142774.3961171545)
9927093810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Naim Frasheri,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2325203.730722774 5142749.353280675)
4959033521,,,"1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Долна Лешница,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2313854.129775048 5164448.177542626)
332042618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Попова Шапка,,,,,locality,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2325121.755049754 5163008.920097649)
4502463693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Park,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2328432.085011372 5149543.796232879)
3039854149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик на жртви од НОВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2333658.9581181807 5146948.406770173)
6136130985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,terminal mitnitsa tetovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2334164.0814396045 5160596.470555418)
4705276289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2333507.7194579886 5160094.824972604)
8677386085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Вејце,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2328637.9258817974 5171077.49633489)
9080920713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Ѓоко Лазаревски,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2340921.452829483 5170572.614507338)
9086030879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Загинати Лешочани во војните 1903-2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2340883.871369391 5171001.529926848)
2026119373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Sahat Kula,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2327785.997818757 5130310.577782965)
7780203819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Мала Корија,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2335059.9807015085 5088849.300706633)
7796229746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Христо Узунов,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2329055.5854793047 5083932.6628122395)
7796229745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Гоце Делчев,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2329131.3161288914 5083863.89317203)
2359124380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,locomotive,,,,,,,,,,,"99.4-053",,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2332300.403920591 5088253.727528462)
2026911763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Саат кула,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2334396.7948351074 5088146.542839558)
4585716598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,castle,,,,,,,,,,,Китино Кале,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2333962.949383639 5088320.135062975)
6563726510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Mirče Acev Bataljon,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2311331.3072871487 5067769.092484206)
2851570672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Христо Узунов,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2346291.27129442 5074227.462554443)
9874642666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Natural washing machines,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2331040.211625065 5043557.8352508135)
26864198,,,,,,,,,,,,,,,,,,,,,,,"2601",,,,,,,,,,,,,,,,,Пелистер,peak,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2358102.091156401 5012734.330977626)
1867606193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Маркова Нога,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2351022.371917032 4991275.039816421)
287224902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tripoint,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2335754.3582892297 4991047.6626108615)
301812061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tripoint,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2335959.987652623 4983099.047908867)
5297308190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Monument Kulture,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2334637.6456853882 4995814.288810838)
2545342051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Преспанско Советување,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2327912.979961904 5008879.030132044)
2051418481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roman Camp Ruins,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2315143.8106036843 5011812.31638573)
2051449779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bay of Bones Museum,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2315257.7015747144 5011500.538593306)
293664138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Љубаништа,,,,,village,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2312312.6331262877 5000260.45689155)
5599976522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bunker,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2312810.27577793 5000962.7558534695)
1804963753,,,,,,,,place_of_worship,,,,,,,church,,,,,,orthodox,,,,,,,,,,,,,,,,,,,Црква Света Петка,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2308935.0216644346 4999532.444769725)
9244183971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lagadin,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2315668.5706832837 5019258.294307319)
5720872861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old Village Ruins,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2316929.119201179 5019906.566689283)
3011061690,,,,,,,,,,,,,,,,,,,,,orthodox,,,,,,,,wayside_shrine,,,,,,,,,,,Sv. Nikola,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2316949.401612402 5021148.38051493)
7733998473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Елешец,,,,,suburb,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2316299.7299321834 5017195.854320712)
9006404817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2316096.0263959807 5016322.966991242)
412399303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Пештани,,,,,village,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2316605.9698513555 5014973.416055842)
9244223922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Galicica,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2321400.1329655023 5014487.874989302)
2759253188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Свети Кирил и Методиј,,,,,,,,,,,,,,,,,,,artwork,,,,,,,,,POINT (2315444.7405831455 5028882.733579873)
2759245083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Свети Климент Охридски,,,,,,,,,,,,,,,,,,,artwork,,,,,,,,,POINT (2315393.9343675477 5028978.181342599)
8951219184,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Фаќач на чесниот крст,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2315371.158399731 5028873.011553962)
2759263738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Свети Наум Охридски Чудотворец,,,,,,,,,,,,,,,,,,,artwork,,,,,,,,,POINT (2315336.604829789 5028919.361178385)
11004301405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very old tree,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2315480.7969662133 5029469.530554705)
4485692539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Базилика,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2314411.038923588 5029058.086321933)
9161046821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Спомен куќа на Христо Узунов,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2314981.9298001723 5028911.456461074)
4931101175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Националната работилница за рачна изработка на хартија “Св.Климент Охридски”,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2314928.429652897 5028938.140448521)
9042274365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Антички театар,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2314755.85104632 5029260.732910914)
7817956982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,city_gate,,,,,,,,,,,Горна Порта,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2314878.313618142 5029322.007926417)
9259573601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,House of Uranija,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2315007.0768731427 5028910.082370684)
2051112580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Билјанини Извори,spring,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2317094.651283989 5027497.059011195)
5405804948,,,,,,,,place_of_worship,,,,,,,,,,,,,orthodox,,"970",,,,,,,,,,,,,,,,,Свети Тројца Архиереи,,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2317982.791577385 5025347.676050368)
2051569337,,,,,,,,place_of_worship,,,,,,,,,,,,,orthodox,,,,,,,,,,,,,,,,,,,Св. Стефан,cave_entrance,,,,,,,,,,,christian,,,,,,,attraction,,,,,,,,,POINT (2315931.073174523 5023243.260503217)
9712177587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sulfur Vent,,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2319568.393008397 5037370.529771922)
5359487099,,,,,,,,,,,,,,,,,,,,,,,"740",,,,,,,,,,,,,,,,,Дувало,volcano,,,,,,,,,,,,,,,,,,attraction,,,,,,,,,POINT (2319578.367234772 5037361.213295815)
495558836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Споменик на Револуцијата,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2302068.7018889165 5038582.1324940855)
4972835907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,Сергеј Есенин,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2301906.164300409 5037989.222988708)
4489443488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,monument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (2285112.0383774745 5089758.140808443)
4489533858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Дуф,,,,,,,,,,,,,,,,,,,attraction,,,,waterfall,,,,,POINT (2292626.226457461 5101701.409345433)
